Shannon_entropy,Block-frequency,Chi-square,Label,Filetype
7.980473124,0,48388.82657,0,png-c5
7.994223694,0,14708.65301,0,png-c5
7.978744081,0,42380.85622,0,png-c5
7.968517573,0,84148.82147,0,png-c5
7.972737711,0,61472.26222,0,png-c5
7.99123308,0,19706.41399,0,png-c5
7.981870916,0,33174.55539,0,png-c5
7.98940221,0,20697.2264,0,png-c5
7.996165752,0,5793.042042,0,png-c5
7.980977346,0,39236.42953,0,png-c5
7.956445011,0,111738.1871,0,png-c5
7.978169374,0,36970.76523,0,png-c5
7.979360445,0,17171.18649,0,png-c5
7.970933627,0,84276.07171,0,png-c5
7.98986148,0,19788.24192,0,png-c5
7.982251495,0,39258.03234,0,png-c5
7.982182174,0,32916.06853,0,png-c5
7.978072799,0,34609.9437,0,png-c5
7.96831377,0,70296.57732,0,png-c5
7.963730223,0,80971.22575,0,png-c5
7.97991651,0,47029.49832,0,png-c5
7.990953452,0,15518.19058,0,png-c5
7.983895057,0,36102.92651,0,png-c5
7.99087434,0,16264.67293,0,png-c5
7.98103903,0,31780.14465,0,png-c7
7.984412549,0,35076.86183,0,png-c7
7.978806072,0,63639.8241,0,png-c7
7.982407209,0,46410.28846,0,png-c7
7.977828649,0,42302.81409,0,png-c7
7.988057809,0,21763.22726,0,png-c7
7.993887848,0,8939.3746,0,png-c7
7.983553127,0,49337.47065,0,png-c7
7.985178843,0,30630.22615,0,png-c7
7.972578792,0,84613.27031,0,png-c7
7.98476509,0,33257.37022,0,png-c7
7.982885066,0,53240.98054,0,png-c7
7.988989548,0,29105.96013,0,png-c7
7.991484929,0,11648.19189,0,png-c7
7.981626824,0,37998.60664,0,png-c7
7.982736875,0,34327.60026,0,png-c7
7.983830033,0,39966.10505,0,png-c7
7.985010268,0,29604.69005,0,png-c7
7.97017051,0,90656.56632,0,png-c7
7.98640294,0,26876.13353,0,png-c7
7.997572864,0,3056.255772,0,png-c7
7.992582116,0,14038.64936,0,png-c7
7.980163612,0,42406.36357,0,png-c7
7.988866966,0,27054.96962,0,png-c7
7.982694397,0,37576.75809,0,png-c7
7.985216701,0,48824.30146,0,png-c7
7.968852274,0,104325.3349,0,png-c7
7.995713053,0,8577.288331,0,png-c7
7.980164898,0,47798.24886,0,png-c7
7.980081085,0,46225.66348,0,png-c7
7.994979958,0,8779.253541,0,png-c7
7.960281586,0,103031.2924,0,png-c7
7.982587508,0,36195.33622,0,png-c7
7.996610363,0,3878.759808,0,png-c7
7.956002241,0,127716.8384,0,png-c7
7.992971115,0,13933.18075,0,png-c7
7.987636175,0,19184.56645,0,png-c7
7.966172414,0,87822.39224,0,png-c7
7.971008274,0,51218.32793,0,png-c7
7.982811092,0,33533.21127,0,png-c7
7.973243839,0,54010.94954,0,png-c7
7.984577318,0,30247.57988,0,png-c7
7.992491705,0,13223.60657,0,png-c7
7.985222616,0,27761.88708,0,png-c7
7.98327712,0,43248.84117,0,png-c7
7.996763035,0,4459.783934,0,png-c7
7.979831495,0,51086.17619,0,png-c7
7.985286085,0,39910.09665,0,png-c7
7.988186865,0,17760.90077,0,png-c7
7.989664126,0,20603.58737,0,png-c7
7.987001067,0,26782.33264,0,png-c7
7.984299213,0,40280.87216,0,png-c7
7.996375654,0,4195.387783,0,png-c7
7.993627989,0,10398.55398,0,png-c7
7.99432427,0,9716.93819,0,png-c7
7.993155377,0,16143.74424,0,png-c7
7.988505171,0,17908.7844,0,png-c7
7.980433402,0,52648.47541,0,png-c7
7.995191563,0,8321.758389,0,png-c7
7.989742697,0,33729.18268,0,png-c7
7.99447599,0,10805.88025,0,png-c7
7.976874061,0,53088.57736,0,png-c7
7.973757318,0,94919.50449,0,png-c7
7.99282282,0,17064.01745,0,png-c7
7.984276747,0,19433.4338,0,png-c7
7.978709177,0,48323.52614,0,png-c7
7.985254553,0,38961.06264,0,png-c7
7.982266453,0,34730.53776,0,png-c7
7.983860788,0,58129.85415,0,png-c7
7.973929184,0,47388.24882,0,png-c7
7.989864093,0,25807.56041,0,png-c7
7.978632762,0,43769.36783,0,png-c7
7.960699239,0,80742.90473,0,png-c7
7.995008808,0,9329.64322,0,png-c7
7.980287724,0,59182.33385,0,png-c7
7.995099588,0,8708.325058,0,png-c7
7.984145953,0,39061.13738,0,png-c7
7.995390319,0,11804.96796,0,png-c7
7.981507632,0,35024.2864,0,png-c7
7.976793494,0,58757.89765,0,png-c7
7.976702621,0,50736.09152,0,png-c7
7.993666587,0,13559.19071,0,png-c7
7.989142714,0,19610.16559,0,png-c7
7.989671777,0,20360.41703,0,png-c7
7.996595679,0,5199.01131,0,png-c7
7.987057107,0,24996.38457,0,png-c7
7.961862949,0,95545.20122,0,png-c7
7.977300593,0,38774.41315,0,png-c7
7.984433313,0,12621.72679,0,png-c7
7.971627183,0,78892.80157,0,png-c7
7.990863015,0,17638.00002,0,png-c7
7.983042126,0,37501.3498,0,png-c7
7.983201257,0,30431.57303,0,png-c7
7.979112956,0,33343.07832,0,png-c7
7.973468704,0,58208.40782,0,png-c7
7.973445855,0,58446.78044,0,png-c7
7.981131901,0,42970.04051,0,png-c7
7.994062086,0,9816.503767,0,png-c7
7.986470001,0,30135.82574,0,png-c7
7.991191596,0,15589.89606,0,png-c7
7.982280224,0,29272.55963,0,png-c9
7.985066889,0,33358.93176,0,png-c9
7.978721807,0,63949.21041,0,png-c9
7.983282009,0,43785.2071,0,png-c9
7.978199475,0,41500.69735,0,png-c9
7.989677043,0,18322.66233,0,png-c9
7.993974762,0,8509.945679,0,png-c9
7.983832188,0,48263.37427,0,png-c9
7.984215093,0,32603.75344,0,png-c9
7.972870593,0,83797.72523,0,png-c9
7.984058298,0,34286.50672,0,png-c9
7.983172254,0,51890.91724,0,png-c9
7.988904113,0,28919.90595,0,png-c9
7.98955307,0,14242.73033,0,png-c9
7.982123679,0,36830.54989,0,png-c9
7.983219017,0,33265.02227,0,png-c9
7.983876471,0,39530.69059,0,png-c9
7.984318521,0,30831.05735,0,png-c9
7.970011735,0,90901.54993,0,png-c9
7.986741948,0,25814.96624,0,png-c9
7.997343869,0,3167.85996,0,png-c9
7.992515357,0,13741.38873,0,png-c9
7.980412919,0,41160.55262,0,png-c9
7.98871888,0,27409.16834,0,png-c9
7.983526741,0,35274.28519,0,png-c9
7.985556908,0,47840.32548,0,png-c9
7.968817661,0,104398.1671,0,png-c9
7.996006119,0,7907.617163,0,png-c9
7.980758522,0,46141.77167,0,png-c9
7.980933138,0,43401.98051,0,png-c9
7.995354124,0,7952.871078,0,png-c9
7.961313526,0,99732.99705,0,png-c9
7.982689473,0,35376.47709,0,png-c9
7.99647249,0,3844.822436,0,png-c9
7.957408461,0,121836.6007,0,png-c9
7.992382269,0,15369.08135,0,png-c9
7.987306738,0,19603.12075,0,png-c9
7.966480238,0,86890.61486,0,png-c9
7.97123687,0,50802.81768,0,png-c9
7.983893112,0,30958.14234,0,png-c9
7.973696547,0,53052.48451,0,png-c9
7.984697555,0,29773.66687,0,png-c9
7.992749101,0,12710.36916,0,png-c9
7.985908232,0,26108.31817,0,png-c9
7.983817595,0,41250.31288,0,png-c9
7.996852634,0,4167.758162,0,png-c9
7.980481312,0,49250.58129,0,png-c9
7.985121042,0,40519.14853,0,png-c9
7.987448906,0,18943.77392,0,png-c9
7.990263778,0,18974.03071,0,png-c9
7.98741718,0,25499.21505,0,png-c9
7.984798711,0,38664.26028,0,png-c9
7.996017606,0,4374.562629,0,png-c9
7.993992442,0,9590.12374,0,png-c9
7.994472607,0,9389.355701,0,png-c9
7.992927922,0,16667.26891,0,png-c9
7.988661295,0,16935.6828,0,png-c9
7.979915662,0,53892.64823,0,png-c9
7.995593477,0,7566.924932,0,png-c9
7.989585619,0,34085.14752,0,png-c9
7.994649978,0,10274.83442,0,png-c9
7.976874061,0,53088.57736,0,png-c9
7.973425239,0,96084.24311,0,png-c9
7.99318475,0,16041.40972,0,png-c9
7.984528644,0,18675.25963,0,png-c9
7.979217963,0,46709.9681,0,png-c9
7.98592152,0,36749.86991,0,png-c9
7.982006603,0,35220.90282,0,png-c9
7.98415966,0,57039.75356,0,png-c9
7.973479586,0,47868.64942,0,png-c9
7.990471793,0,23891.6155,0,png-c9
7.978912922,0,42405.90682,0,png-c9
7.961506524,0,78958.39572,0,png-c9
7.995077165,0,9095.509231,0,png-c9
7.980132825,0,59489.89776,0,png-c9
7.995138388,0,8435.749794,0,png-c9
7.983786171,0,39933.71735,0,png-c9
7.995136607,0,12426.83518,0,png-c9
7.981741467,0,33845.10679,0,png-c9
7.97739615,0,57073.51635,0,png-c9
7.976737164,0,50461.72932,0,png-c9
7.993807935,0,13130.97255,0,png-c9
7.990549732,0,16852.87767,0,png-c9
7.991811892,0,15631.77198,0,png-c9
7.996906354,0,4725.922922,0,png-c9
7.988032566,0,22704.99397,0,png-c9
7.961762344,0,95803.01606,0,png-c9
7.977473868,0,38467.64138,0,png-c9
7.984632005,0,12412.9187,0,png-c9
7.972306113,0,76884.19619,0,png-c9
7.991508244,0,16303.48055,0,png-c9
7.98331623,0,36732.30563,0,png-c9
7.983090241,0,30450.63842,0,png-c9
7.978235205,0,34808.24193,0,png-c9
7.973952335,0,57037.21031,0,png-c9
7.972679978,0,60420.3133,0,png-c9
7.981155303,0,42417.16655,0,png-c9
7.993573874,0,10430.51464,0,png-c9
7.987889131,0,26552.99353,0,png-c9
7.991898596,0,13859.63797,0,png-c9
7.859526577,5.86E-27,489.450515,0,png-from-web
7.297667378,3.68E-66,1303.855862,0,png-from-web
7.89317413,3.34E-20,424.9862515,0,png-from-web
7.25175554,2.99E-53,978.0299169,0,png-from-web
7.878848528,4.47E-24,683.9806216,0,png-from-web
7.379097373,4.52E-43,927.3163435,0,png-from-web
7.858375939,4.50E-25,756.2746831,0,png-from-web
7.996792654,0,3408.981756,0,png-from-web
7.92746093,3.96E-88,958.346825,0,png-from-web
7.961152004,1.90E-109,638.1104843,0,png-from-web
7.889461088,0,3568.411254,0,png-from-web
7.845301952,0,5147.309516,0,png-from-web
7.995128038,0,1722.033141,0,png-from-web
7.835193224,5.94E-37,846.2595778,0,png-from-web
7.715563297,0,6801.042918,0,png-from-web
7.957095357,0.000246036,1165.018459,0,png-from-web
7.88293012,1.23E-11,858.2741313,0,png-from-web
7.995827507,0,1607.81782,0,png-from-web
7.996597483,0,1442.422659,0,png-from-web
7.991476084,0,4200.755638,0,png-from-web
7.994679167,0,2532.408729,0,png-from-web
7.991887306,0,4167.916782,0,png-from-web
7.997829564,0,784.1774893,0,png-from-web
7.991534205,0,3786.097628,0,png-from-web
7.998211383,0,815.8451099,0,png-from-web
7.99462684,0,3020.705456,0,png-from-web
7.997512486,0,766.4591228,0,png-from-web
7.999009621,0,759.8627863,0,png-from-web
7.987045843,0,5276.231038,0,png-from-web
7.985941492,0,5309.872883,0,png-from-web
7.998528787,0,733.5575623,0,png-from-web
7.955802659,0,20652.98775,0,png-from-web
7.963845839,0,18701.47985,0,png-from-web
7.924612635,0,27758.7546,0,png-from-web
7.991482856,0,3690.54904,0,png-from-web
7.991912417,0,1842.926832,0,png-from-web
7.996521849,1.21E-224,815.5635788,0,png-from-web
7.968377981,0,15035.41796,0,png-from-web
7.991103319,0,6400.833895,0,png-from-web
7.995273733,0,2333.310125,0,png-from-web
7.994466491,0,803.8163139,0,png-from-web
7.98036554,0,29720.73438,0,png-from-web
7.986884848,0,20199.30615,0,png-from-web
7.99061287,0,14022.03613,0,png-from-web
7.948208303,0,40437.24072,0,png-from-web
7.990262963,0,14438.04297,0,png-from-web
7.988537177,0,16557.03809,0,png-from-web
7.97943402,0,16402.95089,0,png-from-web
7.972104701,0,54519.50244,0,png-from-web
7.706620346,1.84E-170,2801.202567,0,png-from-web
7.96694095,4.73E-55,436.6516185,0,png-from-web
7.957693543,1.24E-86,579.0171034,0,png-from-web
7.994775739,0,7614.618652,0,png-from-web
7.993850533,0,8761.320313,0,png-from-web
7.994557398,0,7341.321234,0,png-from-web
7.997405101,0,3574.622592,0,png-from-web
7.99722602,0,3667.836315,0,png-from-web
7.997469017,0,3030.584943,0,png-from-web
7.991442316,0,11808.06361,0,png-from-web
7.996391856,0,5269.055664,0,png-from-web
7.993863926,0,5046.11065,0,png-from-web
7.99302984,0,10236.98535,0,png-from-web
7.99573927,0,6088.848912,0,png-from-web
7.994880799,0,6302.669957,0,png-from-web
7.99392587,0,7637.687539,0,png-from-web
7.995904206,0,5843.063216,0,png-from-web
7.939529834,0,9081.795945,0,png-from-web
7.991505761,0,12616.02832,0,png-from-web
7.988180429,9.20E-62,450.078629,0,png-from-web
7.991858481,0,8368.004303,0,png-from-web
7.808051096,0,17599.55795,0,png-from-web
7.653935899,6.98E-76,2144.342388,0,png-from-web
7.886866968,1.97E-28,583.0116215,0,png-from-web
7.794221004,0,42119.90555,0,png-from-web
7.979326508,3.84E-27,773.9526609,0,png-from-web
7.868846913,1.60E-08,1152.638607,0,png-from-web
7.879402494,1.06E-06,1159.016043,0,png-from-web
7.989230258,0,6213.181307,0,png-from-web
7.955046162,0,4976.859162,0,png-from-web
7.953107222,0,13352.15052,0,png-from-web
7.985507263,0,2869.427028,0,png-from-web
7.982206041,3.97E-31,333.0354232,0,png-from-web
7.934667774,7.34E-25,913.0636548,0,png-from-web
7.988840182,0,992.8799902,0,png-from-web
7.62283994,0,566862.7954,0,png-from-web
7.714152471,0,480802.4182,0,png-from-web
7.978361503,0,24630.01513,0,png-from-web
7.99065285,7.71E-195,1340.058797,0,png-from-web
7.995426304,0,4988.686709,0,png-from-web
7.983688237,0,23416.12012,0,png-from-web
7.997334825,0,1379.050654,0,png-from-web
7.984335986,1.89E-220,8132.469198,0,png-from-web
7.989927242,0,14462.07715,0,png-from-web
7.891238576,0,32852.90434,0,png-from-web
7.982562508,0,12915.16426,0,png-from-web
7.984074315,1.53E-234,3591.489736,0,png-from-web
7.960395675,3.76E-130,2444.037171,0,png-from-web
7.997522722,5.19E-216,584.2625247,0,png-from-web
7.994204449,6.92E-99,762.9184111,0,png-from-web
7.966966589,1.56E-27,739.851236,0,png-from-web
5.29273788,0,1252470.957,0,ps1-powershell
5.29298501,0,1252203.091,0,ps1-powershell
5.251470864,0,1504331.395,0,ps1-powershell
5.234969822,0,1602131.833,0,ps1-powershell
5.257671565,0,1740158.447,0,ps1-powershell
5.257495844,0,1740521.202,0,ps1-powershell
5.301017962,0,1180189.727,0,ps1-powershell
5.304476597,0,1185988.439,0,ps1-powershell
5.271710872,0,1379665.03,0,ps1-powershell
5.295611107,0,1362435.629,0,ps1-powershell
5.295278589,0,1362542.886,0,ps1-powershell
5.280459168,0,1328200.029,0,ps1-powershell
5.279345185,0,1328939.029,0,ps1-powershell
5.279841885,0,1328533.586,0,ps1-powershell
5.312302039,0,1253134.763,0,ps1-powershell
5.231878208,0,1645279.827,0,ps1-powershell
5.23228881,0,1643008.454,0,ps1-powershell
5.292177196,0,1230601.07,0,ps1-powershell
5.27835563,0,1272156.179,0,ps1-powershell
5.290152354,0,1203305.374,0,ps1-powershell
5.291248733,0,1197229.86,0,ps1-powershell
5.291417864,0,1197167.072,0,ps1-powershell
5.314977039,0,1165503.119,0,ps1-powershell
5.315508339,0,1166356.587,0,ps1-powershell
5.315084102,0,1230492.516,0,ps1-powershell
5.044240697,0,5107205.036,0,ps1-powershell
5.291140678,0,1654692.012,0,ps1-powershell
5.281333368,0,1449467.176,0,ps1-powershell
5.044193909,0,5190028.442,0,ps1-powershell
5.174162268,0,2272426.223,0,ps1-powershell
5.174380352,0,2272667.553,0,ps1-powershell
5.197193382,0,1835099.169,0,ps1-powershell
5.196949579,0,1835317.836,0,ps1-powershell
5.257365689,0,1493438.395,0,ps1-powershell
5.28731914,0,1208090.328,0,ps1-powershell
5.309517814,0,1155962.198,0,ps1-powershell
5.275629521,0,1382740.803,0,ps1-powershell
5.313336863,0,1163138.304,0,ps1-powershell
5.285555669,0,1350365.452,0,ps1-powershell
5.279194499,0,1396372.574,0,ps1-powershell
5.282214634,0,1229447.313,0,ps1-powershell
5.293215444,0,1217903.719,0,ps1-powershell
5.294345255,0,1217492.056,0,ps1-powershell
5.285383931,0,1224433.445,0,ps1-powershell
5.303346394,0,1177151.241,0,ps1-powershell
5.302731251,0,1177308.495,0,ps1-powershell
5.276687135,0,1314513.186,0,ps1-powershell
5.270449104,0,1362909.735,0,ps1-powershell
5.26952849,0,1363609.61,0,ps1-powershell
5.296186572,0,1251606.147,0,ps1-powershell
5.295524224,0,1171626.909,0,ps1-powershell
5.299107854,0,1203603.838,0,ps1-powershell
5.291353983,0,1209869.226,0,ps1-powershell
5.300990724,0,1380391.334,0,ps1-powershell
5.301050189,0,1380326.818,0,ps1-powershell
4.419672257,0,1193458.189,0,ps1-powershell
4.4194957,0,1193519.226,0,ps1-powershell
5.29159411,0,1353185.049,0,ps1-powershell
5.288704137,0,1311016.926,0,ps1-powershell
5.288124731,0,1311001.887,0,ps1-powershell
5.286621672,0,1194304.285,0,ps1-powershell
5.299476102,0,1191195.004,0,ps1-powershell
5.303908782,0,1213401.598,0,ps1-powershell
5.301073237,0,1212331.756,0,ps1-powershell
5.303688172,0,1213751.446,0,ps1-powershell
5.30277662,0,1189197.503,0,ps1-powershell
5.305555711,0,1186919.268,0,ps1-powershell
5.303405072,0,1185056.693,0,ps1-powershell
5.294330843,0,1217716.633,0,ps1-powershell
5.295872673,0,1219919.693,0,ps1-powershell
5.295277433,0,1221409.734,0,ps1-powershell
5.283925958,0,1189832.486,0,ps1-powershell
5.300979249,0,1184680.812,0,ps1-powershell
5.299890727,0,1186056.59,0,ps1-powershell
5.299048233,0,1182627.636,0,ps1-powershell
5.299667769,0,1185718.08,0,ps1-powershell
5.300740754,0,1184602.98,0,ps1-powershell
5.285082455,0,1193010.645,0,ps1-powershell
5.299706862,0,1182673.575,0,ps1-powershell
5.303703986,0,1213579.893,0,ps1-powershell
5.300825428,0,1212227.188,0,ps1-powershell
5.302762006,0,1213919.803,0,ps1-powershell
5.298568263,0,1191456.252,0,ps1-powershell
5.296902185,0,1189315.737,0,ps1-powershell
5.291753481,0,1186244.207,0,ps1-powershell
5.269247139,0,1275300.799,0,ps1-powershell
5.269526998,0,1307162.536,0,ps1-powershell
5.287304394,0,1288953.351,0,ps1-powershell
5.270058545,0,1306868.009,0,ps1-powershell
5.267653176,0,2250400.168,0,ps1-powershell
5.299237565,0,1265811.493,0,ps1-powershell
5.301276762,0,1263768.205,0,ps1-powershell
5.303293515,0,1264082.352,0,ps1-powershell
5.303246858,0,1264485.893,0,ps1-powershell
5.30031403,0,1264987.059,0,ps1-powershell
5.301812053,0,1263899.277,0,ps1-powershell
5.301998858,0,1263917.235,0,ps1-powershell
5.300898653,0,1266223.432,0,ps1-powershell
5.271521466,0,2242447.967,0,ps1-powershell
5.294380188,0,1266467.931,0,ps1-powershell
7.701529434,0,1158183.143,0,ppt
6.618587042,0,2628543.85,0,ppt
7.258587161,0,3543625.645,0,ppt
7.572414067,0,3028073.057,0,ppt
7.841468699,0,1866710.016,0,ppt
7.98888467,0,188527.0018,0,ppt
7.206068889,0,3701031.514,0,ppt
7.78387522,0,2116498.353,0,ppt
7.852827554,0,2901146.786,0,ppt
7.770706381,0,861367.8207,0,ppt
7.77400869,0,1888635.7,0,ppt
7.794513698,0,3205192.858,0,ppt
6.842274978,0,5017635.143,0,ppt
7.397008339,0,14936688.53,0,ppt
7.161148759,0,852780.5983,0,ppt
7.284154398,0,1082449.421,0,ppt
7.665824533,0,1421915.843,0,ppt
7.912344967,0,439577.3522,0,ppt
6.826440824,0,2002272.397,0,ppt
7.685298379,0,1182329.585,0,ppt
7.939628282,0,785335.1736,0,ppt
7.248491123,0,3923448.002,0,ppt
7.660443106,0,4567139.113,0,ppt
7.955216697,0,472205.5958,0,ppt
6.773192615,0,2351280.579,0,ppt
7.600920878,0,2790113.649,0,ppt
5.072835245,0,3910751.56,0,ppt
7.642110617,0,6880916.335,0,ppt
7.826328016,0,1594365.366,0,ppt
7.960186388,0,607287.0507,0,ppt
7.098294623,0,2597066.566,0,ppt
7.828370622,0,1561719.563,0,ppt
6.580217952,0,3227952.362,0,ppt
7.602021272,0,2872982.795,0,ppt
7.246665487,0,4607001.421,0,ppt
7.381595045,0,1065491.866,0,ppt
7.160474234,0,2530402.735,0,ppt
7.421238118,0,8270515.666,0,ppt
7.361572576,0,4377616.754,0,ppt
7.909710194,0,1510014.872,0,ppt
7.666116388,0,1462854.797,0,ppt
7.526804504,0,1569517.575,0,ppt
3.902026714,0,7565423.442,0,ppt
7.427703125,0,1266614.827,0,ppt
6.583071013,0,1417320.632,0,ppt
4.818487113,0,5039648.521,0,ppt
7.703181825,0,1767810.659,0,ppt
7.917780441,0,924170.6201,0,ppt
7.34271387,0,2540714.232,0,ppt
6.985146858,0,3493835.963,0,ppt
7.621899671,0,3534253.802,0,ppt
7.368474681,0,2350763.494,0,ppt
7.659064525,0,1506096.181,0,ppt
7.962888113,0,357001.0532,0,ppt
7.571610651,0,2920208.107,0,ppt
7.055903086,0,2297668.884,0,ppt
6.129429248,0,5949412.284,0,ppt
5.552155769,0,4514748.377,0,ppt
6.287694571,0,16548561.47,0,ppt
6.712439578,0,4094521.713,0,ppt
6.147126922,0,3085005.456,0,ppt
7.903124709,0,703977.6389,0,ppt
7.824640042,0,4984414.294,0,ppt
7.486056814,0,11527899.87,0,ppt
7.404553112,0,8677363.192,0,ppt
7.904751751,0,1337847.617,0,ppt
5.205644347,0,15358382.74,0,ppt
7.405147814,0,3146823.639,0,ppt
7.025371081,0,2967015.283,0,ppt
7.026511,0,2959629.841,0,ppt
5.173331864,0,1912088.014,0,ppt
7.385809331,0,836751.3002,0,ppt
5.743686896,0,7196100.407,0,ppt
6.685234046,0,3167087.74,0,ppt
7.854874173,0,2011575.569,0,ppt
7.709897793,0,863450.9122,0,ppt
7.286649334,0,15807834.68,0,ppt
7.817750046,0,1318118.626,0,ppt
6.231511795,0,3636443.031,0,ppt
6.231535653,0,3636438.053,0,ppt
7.672802857,0,4845221.818,0,ppt
7.266143398,0,5448574.614,0,ppt
7.289154445,0,5623198.907,0,ppt
7.814596063,0,1484918.665,0,ppt
6.48313605,0,2577142.073,0,ppt
7.750805158,0,6058105.702,0,ppt
7.70820933,0,2982884.672,0,ppt
7.345763349,0,1604388.349,0,ppt
6.898205831,0,2613402.395,0,ppt
6.253467474,0,6991050.049,0,ppt
6.816275286,0,2608145.951,0,ppt
5.214963242,0,2360654.514,0,ppt
7.718573708,0,850315.9293,0,ppt
6.68072306,0,20959146.75,0,ppt
7.021756278,0,5187799.411,0,ppt
7.741073437,0,1993982.604,0,ppt
7.741073249,0,1993983,0,ppt
6.975577822,0,11550768.31,0,ppt
6.975585552,0,11550670.07,0,ppt
7.793028693,0,1901949.557,0,ppt
7.701472766,0,1158519.77,0,ppt-nomagic
6.618315481,0,2629422.625,0,ppt-nomagic
7.258566757,0,3543712.897,0,ppt-nomagic
7.57237653,0,3028491.853,0,ppt-nomagic
7.841460861,0,1866871.492,0,ppt-nomagic
7.988882792,0,188566.1263,0,ppt-nomagic
7.20599521,0,3701606.396,0,ppt-nomagic
7.783857811,0,2116757.114,0,ppt-nomagic
7.852821324,0,2901331.234,0,ppt-nomagic
7.770664211,0,861616.7057,0,ppt-nomagic
7.773985353,0,1888920.7,0,ppt-nomagic
7.794504407,0,3205420.107,0,ppt-nomagic
6.842164096,0,5018432.938,0,ppt-nomagic
7.396994516,0,14937228.96,0,ppt-nomagic
7.160896386,0,853293.3191,0,ppt-nomagic
7.283987204,0,1082884.735,0,ppt-nomagic
7.665796424,0,1422126.935,0,ppt-nomagic
7.912332753,0,439674.731,0,ppt-nomagic
6.826195529,0,2003038.501,0,ppt-nomagic
7.68523578,0,1182683.553,0,ppt-nomagic
7.939623901,0,785423.7156,0,ppt-nomagic
7.248413084,0,3924095.684,0,ppt-nomagic
7.660424277,0,4567516.933,0,ppt-nomagic
7.95521168,0,472284.265,0,ppt-nomagic
6.772944519,0,2352094.007,0,ppt-nomagic
7.600886391,0,2790501.865,0,ppt-nomagic
5.072414615,0,3911707.626,0,ppt-nomagic
7.64209944,0,6881265.361,0,ppt-nomagic
7.826314298,0,1594566.394,0,ppt-nomagic
7.960182487,0,607368.5186,0,ppt-nomagic
7.098230703,0,2597324.919,0,ppt-nomagic
7.828356265,0,1561922.943,0,ppt-nomagic
6.579951282,0,3228947.21,0,ppt-nomagic
7.601995713,0,2873289.707,0,ppt-nomagic
7.246601948,0,4607629.967,0,ppt-nomagic
7.381413967,0,1065998.948,0,ppt-nomagic
7.160383494,0,2530911.551,0,ppt-nomagic
7.421222687,0,8270925.337,0,ppt-nomagic
7.361541268,0,4378019.877,0,ppt-nomagic
7.909703947,0,1510162.483,0,ppt-nomagic
7.666075787,0,1463151.713,0,ppt-nomagic
7.526746262,0,1569779.019,0,ppt-nomagic
3.90121066,0,7567582.447,0,ppt-nomagic
7.427595594,0,1267009.437,0,ppt-nomagic
6.582663327,0,1418037.004,0,ppt-nomagic
4.818076871,0,5040957.693,0,ppt-nomagic
7.703149819,0,1768117.673,0,ppt-nomagic
7.917774347,0,924278.7712,0,ppt-nomagic
7.342645364,0,2541181.255,0,ppt-nomagic
6.984999956,0,3494647.091,0,ppt-nomagic
7.621875422,0,3534619.142,0,ppt-nomagic
7.368406997,0,2351170.71,0,ppt-nomagic
7.659008123,0,1506472.833,0,ppt-nomagic
7.962882399,0,357077.0252,0,ppt-nomagic
7.571582056,0,2920534.682,0,ppt-nomagic
7.055765079,0,2298146.119,0,ppt-nomagic
6.129258267,0,5950288.89,0,ppt-nomagic
5.551820849,0,4515627.919,0,ppt-nomagic
6.287620853,0,16549711.38,0,ppt-nomagic
6.712309314,0,4095222.06,0,ppt-nomagic
6.146795591,0,3086016.516,0,ppt-nomagic
7.903115019,0,704073.8074,0,ppt-nomagic
7.824638618,0,4984474.282,0,ppt-nomagic
7.486044045,0,11528368.74,0,ppt-nomagic
7.404529801,0,8677908.712,0,ppt-nomagic
7.904745283,0,1337980.542,0,ppt-nomagic
5.205472667,0,15359934.63,0,ppt-nomagic
7.405104493,0,3147248.243,0,ppt-nomagic
7.025217984,0,2967775.19,0,ppt-nomagic
7.026357968,0,2960388.729,0,ppt-nomagic
5.172376546,0,1913092.138,0,ppt-nomagic
7.385640429,0,837077.7856,0,ppt-nomagic
5.743468719,0,7197348.326,0,ppt-nomagic
6.685062006,0,3167852.894,0,ppt-nomagic
7.854864397,0,2011774.222,0,ppt-nomagic
7.709836382,0,863739.0191,0,ppt-nomagic
7.28664385,0,15808067.88,0,ppt-nomagic
7.817731812,0,1318324.506,0,ppt-nomagic
6.231157597,0,3637644.601,0,ppt-nomagic
6.231181489,0,3637639.619,0,ppt-nomagic
7.672787265,0,4845578.639,0,ppt-nomagic
7.266098769,0,5449146.866,0,ppt-nomagic
7.289113411,0,5623757.878,0,ppt-nomagic
7.814577626,0,1485143.671,0,ppt-nomagic
6.482882898,0,2577895.534,0,ppt-nomagic
7.750798193,0,6058375.134,0,ppt-nomagic
7.708190738,0,2983188.802,0,ppt-nomagic
7.345662029,0,1604843.275,0,ppt-nomagic
6.898023399,0,2614135.199,0,ppt-nomagic
6.253319276,0,6992085.897,0,ppt-nomagic
6.816108149,0,2608834.2,0,ppt-nomagic
5.214165626,0,2361812.44,0,ppt-nomagic
7.718536083,0,850533.0707,0,ppt-nomagic
6.680685401,0,20960114.5,0,ppt-nomagic
7.021671989,0,5188549.425,0,ppt-nomagic
7.741052322,0,1994234.603,0,ppt-nomagic
7.741052133,0,1994234.999,0,ppt-nomagic
6.975538943,0,11551521.05,0,ppt-nomagic
6.975546674,0,11551422.8,0,ppt-nomagic
7.79301308,0,1902176.608,0,ppt-nomagic
