filename,entropy,block-frequency,chi-square,label
0032-png-from-web.png,7.623188552,3.13E-276,3756.875,0
0033-png-from-web.png,7.87308719,5.11E-169,771.125,0
0034-png-from-web.png,7.734420943,1.64E-102,1660.625,0
0035-png-from-web.png,7.935134366,6.51E-11,358.875,0
0036-png-from-web.png,7.659390012,2.24E-265,3808,0
0037-png-from-web.png,7.763188115,3.69E-42,1904,0
0038-png-from-web.png,7.770936404,1.01E-270,1997.25,0
0039-png-from-web.png,7.778813259,2.74E-102,1493.125,0
0040-png-from-web.png,7.464469794,3.84E-134,6184.25,0
0041-png-from-web.png,7.868642767,1.63E-74,879,0
0042-png-from-web.png,6.852825231,0,21544.375,0
0043-png-from-web.png,7.528629419,0,10734.75,0
0044-png-from-web.png,6.989499176,0,36634.125,0
0045-png-from-web.png,2.959024266,0,330507.875,0
0046-png-from-web.png,7.39011131,0,16794.25,0
0047-png-from-web.png,7.417513677,2.27E-181,11252.875,0
0048-png-from-web.png,6.136478923,0,115079.625,0
0049-png-from-web.png,4.079614949,0,210214.875,0
0050-png-from-web.png,7.706620346,1.84E-170,2801.202567,0
0051-png-from-web.png,7.929824655,1.03E-37,416.625,0
0052-png-from-web.png,7.940114419,5.03E-43,348.25,0
0053-png-from-web.png,7.769072963,1.12E-82,1805.875,0
0054-png-from-web.png,7.768477996,1.91E-82,1811.125,0
0055-png-from-web.png,7.769666853,3.25E-82,1801.375,0
0056-png-from-web.png,7.768406333,6.18E-83,1813.875,0
0057-png-from-web.png,7.76949854,1.96E-82,1800.375,0
0058-png-from-web.png,7.768876996,6.18E-83,1809.125,0
0059-png-from-web.png,7.769901001,1.04E-81,1799,0
0060-png-from-web.png,7.768510014,5.13E-83,1812.375,0
0061-png-from-web.png,7.770187282,4.53E-82,1797.75,0
0062-png-from-web.png,7.769713993,4.64E-82,1800.25,0
0063-png-from-web.png,7.76956113,1.04E-81,1803.75,0
0064-png-from-web.png,7.769417584,1.65E-82,1804.5,0
0065-png-from-web.png,7.769470909,2.52E-82,1804.375,0
0066-png-from-web.png,7.770187282,4.53E-82,1797.75,0
0067-png-from-web.png,7.794510003,2.75E-51,1773.5,0
0068-png-from-web.png,7.302176311,4.28E-85,16357.75,0
0069-png-from-web.png,7.929940572,3.81E-37,415.875,0
0070-png-from-web.png,7.861820891,3.85E-85,841.75,0
0071-png-from-web.png,7.556433682,0,7451,0
0072-png-from-web.png,7.653935899,6.98E-76,2144.342388,0
0073-png-from-web.png,7.886866968,1.97E-28,583.0116215,0
0074-png-from-web.png,7.346418054,0,14461.75,0
0075-png-from-web.png,7.793154351,9.10E-15,1453.75,0
0076-png-from-web.png,7.804303689,5.31E-10,1327,0
0077-png-from-web.png,7.798477202,1.55E-06,1380.125,0
0078-png-from-web.png,7.941838682,1.08E-34,339.25,0
0079-png-from-web.png,7.908261234,1.04E-65,586.625,0
0080-png-from-web.png,7.924241318,9.30E-66,480.25,0
0081-png-from-web.png,7.778480839,4.38E-55,1512.125,0
0082-png-from-web.png,7.935662771,4.71E-16,354.125,0
0083-png-from-web.png,7.772480453,6.53E-23,1606.375,0
0084-png-from-web.png,7.918821152,8.25E-82,492.25,0
0085-png-from-web.png,7.499357002,1.97E-42,6568.375,0
0086-png-from-web.png,7.430743714,3.25E-59,8435,0
0087-png-from-web.png,7.9307345,8.90E-78,454.875,0
0088-png-from-web.png,7.901129355,3.17E-69,710.125,0
0089-png-from-web.png,7.928315313,5.68E-35,421.25,0
0090-png-from-web.png,7.889816944,7.24E-98,724.5,0
0091-png-from-web.png,7.890765142,8.77E-97,713,0
0092-png-from-web.png,7.905067963,4.62E-21,593.25,0
0093-png-from-web.png,7.903153301,1.04E-77,675.75,0
0094-png-from-web.png,7.304200938,0,21102.25,0
0095-png-from-web.png,7.87538732,5.52E-71,914.75,0
0096-png-from-web.png,7.545012567,9.61E-137,4655,0
0097-png-from-web.png,7.920759408,1.01E-18,475.875,0
0098-png-from-web.png,7.882732916,4.57E-35,807.875,0
0099-png-from-web.png,7.792020543,1.95E-29,1478.375,0
0100-png-from-web.png,7.923316496,1.30E-13,453.25,0
0001-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0002-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0003-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0004-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0005-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0006-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0007-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0008-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0009-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0010-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0011-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0012-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0013-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0014-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0015-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0016-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0017-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0018-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0019-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0020-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0021-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0022-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0023-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0024-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0025-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0026-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0027-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0028-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0029-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0030-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0031-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0032-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0033-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0034-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0035-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0036-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0037-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0038-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0039-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0040-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0041-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0042-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0043-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0044-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0045-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0046-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0047-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0048-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0049-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0050-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0051-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0052-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0053-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0054-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0055-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0056-ps1.ps1,4.362818624,0,124667.75,0
0057-ps1.ps1,4.362818624,0,124667.75,0
0058-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0059-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0060-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0061-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0062-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0063-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0064-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0065-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0066-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0067-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0068-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0069-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0070-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0071-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0072-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0073-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0074-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0075-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0076-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0077-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0078-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0079-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0080-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0081-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0082-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0083-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0084-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0085-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0086-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0087-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0088-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0089-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0090-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0091-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0092-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0093-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0094-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0095-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0096-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0097-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0098-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0099-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0100-ps1.ps1,5.610927203,5.20E-06,21526.5,0
0001-ppt.ppt,7.560098324,0,10438.625,0
0002-ppt.ppt,7.487105617,0,12641.125,0
0003-ppt.ppt,7.583626951,0,9064.5,0
0004-ppt.ppt,5.932515908,0,94777.5,0
0005-ppt.ppt,7.218208441,0,13291.25,0
0006-ppt.ppt,7.649737036,9.60E-161,6028.875,0
0007-ppt.ppt,7.184690397,0,17839,0
0008-ppt.ppt,7.267794713,0,14783.625,0
0009-ppt.ppt,5.915712868,0,88720.75,0
0010-ppt.ppt,7.330203739,0,13700.875,0
0011-ppt.ppt,5.709938932,0,104623,0
0012-ppt.ppt,6.907922664,0,22378.375,0
0013-ppt.ppt,6.94739369,0,20778.75,0
0014-ppt.ppt,7.60634188,0,6430.25,0
0015-ppt.ppt,6.529140318,0,42956.25,0
0016-ppt.ppt,6.07769643,0,71550.75,0
0017-ppt.ppt,7.193524656,0,19027.375,0
0018-ppt.ppt,6.939753665,0,19358.375,0
0019-ppt.ppt,6.485602285,0,44703.875,0
0020-ppt.ppt,7.045953775,0,22765.25,0
0021-ppt.ppt,7.561948736,0,6260.75,0
0022-ppt.ppt,7.50491658,0,11398.75,0
0023-ppt.ppt,6.670690753,0,43611.125,0
0024-ppt.ppt,6.433833231,0,56952.75,0
0025-ppt.ppt,7.466186435,0,12483.25,0
0026-ppt.ppt,7.235289964,0,15681.625,0
0027-ppt.ppt,7.426133087,0,12898.5,0
0028-ppt.ppt,7.651426672,0,5837.125,0
0029-ppt.ppt,6.422991487,0,56695.5,0
0030-ppt.ppt,5.961343144,0,82547.125,0
0031-ppt.ppt,5.113415173,0,157069.625,0
0032-ppt.ppt,7.602374567,0,7462,0
0033-ppt.ppt,6.621914659,0,51501.75,0
0034-ppt.ppt,6.399758615,0,56688.5,0
0035-ppt.ppt,5.383734046,0,51264.5,0
0036-ppt.ppt,6.486912503,0,40310.5,0
0037-ppt.ppt,7.563803591,0,10759.125,0
0038-ppt.ppt,7.520140071,0,8348.625,0
0039-ppt.ppt,6.829129011,0,25106.375,0
0040-ppt.ppt,1.534317661,0,726115.875,0
0041-ppt.ppt,7.382000681,0,13875.5,0
0042-ppt.ppt,5.84812169,0,98358.625,0
0043-ppt.ppt,3.771904531,0,278297.625,0
0044-ppt.ppt,7.372291091,0,15600.5,0
0045-ppt.ppt,7.506478169,0,12506.375,0
0046-ppt.ppt,7.482820243,0,12841.625,0
0047-ppt.ppt,5.925338623,0,98251.5,0
0048-ppt.ppt,7.506148451,0,7855.875,0
0049-ppt.ppt,6.046121855,0,69255.875,0
0050-ppt.ppt,6.62796001,0,51477.25,0
0051-ppt.ppt,7.541086838,0,9620.875,0
0052-ppt.ppt,6.479868163,0,36419.125,0
0053-ppt.ppt,7.533538993,0,10901,0
0054-ppt.ppt,7.546807821,0,7934.5,0
0055-ppt.ppt,7.572286347,0,9133.625,0
0056-ppt.ppt,7.494652703,0,12152.5,0
0057-ppt.ppt,6.492674136,0,22031.75,0
0058-ppt.ppt,7.526995444,0,11609.5,0
0059-ppt.ppt,6.019839687,0,18637.75,0
0060-ppt.ppt,5.183603171,0,57372,0
0061-ppt.ppt,3.532095262,0,285915.875,0
0062-ppt.ppt,7.339246956,0,12457.625,0
0063-ppt.ppt,7.491489578,0,12437.5,0
0064-ppt.ppt,7.483808072,0,8512.5,0
0065-ppt.ppt,7.559079118,0,8637.75,0
0066-ppt.ppt,5.296708559,0,159740,0
0067-ppt.ppt,3.137344384,0,409128.125,0
0068-ppt.ppt,4.059854857,0,132475.375,0
0069-ppt.ppt,5.86216065,0,80865.5,0
0070-ppt.ppt,5.86216065,0,80865.5,0
0071-ppt.ppt,7.218218842,0,15198.625,0
0072-ppt.ppt,7.489877637,0,13293.875,0
0073-ppt.ppt,7.547315412,0,11261.25,0
0074-ppt.ppt,5.740968841,0,80761,0
0075-ppt.ppt,7.31274542,0,14829,0
0076-ppt.ppt,7.12198901,0,28696.25,0
0077-ppt.ppt,6.605784425,0,60159.5,0
0078-ppt.ppt,6.497108799,0,24479.875,0
0079-ppt.ppt,5.222830381,0,111978.375,0
0080-ppt.ppt,5.222830381,0,111978.375,0
0081-ppt.ppt,7.61355089,0,7342.375,0
0082-ppt.ppt,5.253830193,0,113477,0
0083-ppt.ppt,5.261756468,0,113708.75,0
0084-ppt.ppt,7.555589886,0,8782.375,0
0085-ppt.ppt,7.514182608,0,12732.5,0
0086-ppt.ppt,5.967466541,0,103474.75,0
0087-ppt.ppt,4.535487272,0,185029.125,0
0088-ppt.ppt,5.748026412,0,80683.375,0
0089-ppt.ppt,7.494791541,0,13086.75,0
0090-ppt.ppt,5.747225892,0,80752.75,0
0091-ppt.ppt,5.743427285,0,80737.875,0
0092-ppt.ppt,7.217221773,0,15202.375,0
0093-ppt.ppt,7.229835669,0,17788.25,0
0094-ppt.ppt,7.483915632,0,11218.625,0
0095-ppt.ppt,7.411610946,0,14198.5,0
0096-ppt.ppt,4.465255317,0,201163.875,0
0097-ppt.ppt,4.465255317,0,201163.875,0
0098-ppt.ppt,4.715090198,0,177854.625,0
0099-ppt.ppt,4.715090198,0,177854.625,0
0100-ppt.ppt,7.599186342,0,7787.75,0
0001-ppt-nomagic.ppt,7.554466778,0,10523.25,0
0002-ppt-nomagic.ppt,7.481168142,0,12756.25,0
0003-ppt-nomagic.ppt,7.5767006,0,9203.875,0
0004-ppt-nomagic.ppt,5.919619178,0,95777.75,0
0005-ppt-nomagic.ppt,7.208404463,0,13628.25,0
0006-ppt-nomagic.ppt,7.640942605,3.80E-151,6319.875,0
0007-ppt-nomagic.ppt,7.177646886,0,18026,0
0008-ppt-nomagic.ppt,7.258993559,0,15060.125,0
0009-ppt-nomagic.ppt,5.902043804,0,89870.125,0
0010-ppt-nomagic.ppt,7.322269353,0,13902.25,0
0011-ppt-nomagic.ppt,5.69566696,0,105658.125,0
0012-ppt-nomagic.ppt,6.896201631,0,22855.375,0
0013-ppt-nomagic.ppt,6.938073396,0,21041.375,0
0014-ppt-nomagic.ppt,7.598708325,0,6612.375,0
0015-ppt-nomagic.ppt,6.517697812,0,43542.125,0
0016-ppt-nomagic.ppt,6.06533816,0,72515,0
0017-ppt-nomagic.ppt,7.184147177,0,19369.875,0
0018-ppt-nomagic.ppt,6.929173006,0,19731.875,0
0019-ppt-nomagic.ppt,6.474460836,0,45303.75,0
0020-ppt-nomagic.ppt,7.03488429,0,23208.25,0
0021-ppt-nomagic.ppt,7.55365836,0,6496.375,0
0022-ppt-nomagic.ppt,7.498284146,0,11525.625,0
0023-ppt-nomagic.ppt,6.658707272,0,44322.5,0
0024-ppt-nomagic.ppt,6.420845616,0,57856.75,0
0025-ppt-nomagic.ppt,7.460479436,0,12562.875,0
0026-ppt-nomagic.ppt,7.22694632,0,15899,0
0027-ppt-nomagic.ppt,7.420342769,0,12987.25,0
0028-ppt-nomagic.ppt,7.644011928,0,6028,0
0029-ppt-nomagic.ppt,6.410897476,0,57547,0
0030-ppt-nomagic.ppt,5.947228772,0,83652.25,0
0031-ppt-nomagic.ppt,5.098280603,0,158462.75,0
0032-ppt-nomagic.ppt,7.595235475,0,7610.625,0
0033-ppt-nomagic.ppt,6.608964278,0,52310.625,0
0034-ppt-nomagic.ppt,6.387306161,0,57518.875,0
0035-ppt-nomagic.ppt,5.369585458,0,51730.5,0
0036-ppt-nomagic.ppt,6.473943021,0,40958.75,0
0037-ppt-nomagic.ppt,7.558371479,0,10840.875,0
0038-ppt-nomagic.ppt,7.513939946,0,8505.75,0
0039-ppt-nomagic.ppt,6.817879738,0,25515.25,0
0040-ppt-nomagic.ppt,1.513948709,0,729515.625,0
0041-ppt-nomagic.ppt,7.374312198,0,14057.875,0
0042-ppt-nomagic.ppt,5.834573606,0,99356.875,0
0043-ppt-nomagic.ppt,3.75092292,0,280319.75,0
0044-ppt-nomagic.ppt,7.364076203,0,15872.5,0
0045-ppt-nomagic.ppt,7.500055374,0,12626.375,0
0046-ppt-nomagic.ppt,7.475092944,0,13002.75,0
0047-ppt-nomagic.ppt,5.911264867,0,99358.25,0
0048-ppt-nomagic.ppt,7.497130034,0,8127.125,0
0049-ppt-nomagic.ppt,6.032813829,0,70165.125,0
0050-ppt-nomagic.ppt,6.614995884,0,52290.125,0
0051-ppt-nomagic.ppt,7.533528644,0,9800.25,0
0052-ppt-nomagic.ppt,6.467384242,0,36940.25,0
0053-ppt-nomagic.ppt,7.527361771,0,11013.375,0
0054-ppt-nomagic.ppt,7.538307907,0,8198.25,0
0055-ppt-nomagic.ppt,7.56569952,0,9255,0
0056-ppt-nomagic.ppt,7.488660963,0,12268.25,0
0057-ppt-nomagic.ppt,6.483436688,0,22205.125,0
0058-ppt-nomagic.ppt,7.521803816,0,11686.75,0
0059-ppt-nomagic.ppt,6.004994904,0,18642,0
0060-ppt-nomagic.ppt,5.170763201,0,57765.625,0
0061-ppt-nomagic.ppt,3.509866614,0,287945.75,0
0062-ppt-nomagic.ppt,7.331165282,0,12692.375,0
0063-ppt-nomagic.ppt,7.481856821,0,12863.25,0
0064-ppt-nomagic.ppt,7.475509359,0,8741.625,0
0065-ppt-nomagic.ppt,7.552123507,0,8775.125,0
0066-ppt-nomagic.ppt,5.282006122,0,161249.5,0
0067-ppt-nomagic.ppt,3.119022154,0,411658,0
0068-ppt-nomagic.ppt,4.043861567,0,133269.75,0
0069-ppt-nomagic.ppt,5.848536239,0,81846.625,0
0070-ppt-nomagic.ppt,5.848536239,0,81846.625,0
0071-ppt-nomagic.ppt,7.211222921,0,15299.125,0
0072-ppt-nomagic.ppt,7.484603244,0,13380.25,0
0073-ppt-nomagic.ppt,7.542009371,0,11343.75,0
0074-ppt-nomagic.ppt,5.72601817,0,81724.75,0
0075-ppt-nomagic.ppt,7.302791133,0,15218.125,0
0076-ppt-nomagic.ppt,7.114554488,0,28833.875,0
0077-ppt-nomagic.ppt,6.592849064,0,61131.75,0
0078-ppt-nomagic.ppt,6.485384099,0,24865.5,0
0079-ppt-nomagic.ppt,5.207100394,0,112967.5,0
0080-ppt-nomagic.ppt,5.207100394,0,112967.5,0
0081-ppt-nomagic.ppt,7.606732586,0,7502,0
0082-ppt-nomagic.ppt,5.237906963,0,114724.125,0
0083-ppt-nomagic.ppt,5.245646264,0,114960.125,0
0084-ppt-nomagic.ppt,7.548689224,0,8917.625,0
0085-ppt-nomagic.ppt,7.50850162,0,12826.5,0
0086-ppt-nomagic.ppt,5.953721919,0,104690.625,0
0087-ppt-nomagic.ppt,4.519205713,0,186499,0
0088-ppt-nomagic.ppt,5.733064367,0,81651.125,0
0089-ppt-nomagic.ppt,7.489422654,0,13175.375,0
0090-ppt-nomagic.ppt,5.732273368,0,81720.375,0
0091-ppt-nomagic.ppt,5.728476614,0,81701.625,0
0092-ppt-nomagic.ppt,7.210225852,0,15302.875,0
0093-ppt-nomagic.ppt,7.220898977,0,18097.625,0
0094-ppt-nomagic.ppt,7.476524321,0,11392.875,0
0095-ppt-nomagic.ppt,7.404245123,0,14368.125,0
0096-ppt-nomagic.ppt,4.44814793,0,202757.5,0
0097-ppt-nomagic.ppt,4.44814793,0,202757.5,0
0098-ppt-nomagic.ppt,4.69888911,0,179303.75,0
0099-ppt-nomagic.ppt,4.69888911,0,179303.75,0
0100-ppt-nomagic.ppt,7.592604671,0,7946,0
0001-ppt-password.ppt,7.610156727,0,9533.25,0
0002-ppt-password.ppt,7.573534127,0,11413.875,0
0003-ppt-password.ppt,7.578576775,0,11004.125,0
0004-ppt-password.ppt,5.930986823,0,93561,0
0005-ppt-password.ppt,7.703918815,0,4748.875,0
0006-ppt-password.ppt,7.701468687,3.56E-112,5616,0
0007-ppt-password.ppt,7.581363033,0,10539.875,0
0008-ppt-password.ppt,7.622525812,0,8287.5,0
0009-ppt-password.ppt,7.711616683,0,4389.875,0
0010-ppt-password.ppt,7.601125312,0,9716.75,0
0011-ppt-password.ppt,5.963438093,0,92615,0
0012-ppt-password.ppt,7.688802635,0,4975.25,0
0013-ppt-password.ppt,5.9221845,0,94496,0
0014-ppt-password.ppt,7.695819941,0,4984,0
0015-ppt-password.ppt,7.564518275,0,11516.75,0
0016-ppt-password.ppt,7.551377884,0,11904.75,0
0017-ppt-password.ppt,7.606047346,0,9236.5,0
0018-ppt-password.ppt,7.642198678,0,7356.875,0
0019-ppt-password.ppt,7.562303961,0,11698,0
0020-ppt-password.ppt,7.578313159,0,10945.5,0
0021-ppt-password.ppt,7.718128998,6.24E-246,4337.75,0
0022-ppt-password.ppt,7.561250169,0,11517.625,0
0023-ppt-password.ppt,7.649611929,0,6859.625,0
0024-ppt-password.ppt,7.702531332,0,4616,0
0025-ppt-password.ppt,7.557310249,0,11956.5,0
0026-ppt-password.ppt,7.594978606,0,9501.75,0
0027-ppt-password.ppt,7.570067119,0,11537.625,0
0028-ppt-password.ppt,7.689257897,0,5165.625,0
0029-ppt-password.ppt,7.65424342,0,6946,0
0030-ppt-password.ppt,7.717925299,5.16E-251,4409.25,0
0031-ppt-password.ppt,5.969656941,0,92569.5,0
0032-ppt-password.ppt,7.644019952,0,7251.5,0
0033-ppt-password.ppt,7.57123489,0,11337.5,0
0034-ppt-password.ppt,7.624253705,0,8525,0
0035-ppt-password.ppt,7.584877446,0,10232.125,0
0036-ppt-password.ppt,7.566974526,0,11412.75,0
0037-ppt-password.ppt,7.577933884,0,10694.625,0
0038-ppt-password.ppt,5.967521113,0,92549.125,0
0039-ppt-password.ppt,7.60309227,0,9471.125,0
0040-ppt-password.ppt,7.704717106,0,4361.625,0
0041-ppt-password.ppt,7.581288415,0,10509.375,0
0042-ppt-password.ppt,5.947971278,0,93802.875,0
0043-ppt-password.ppt,7.55622996,0,12067.875,0
0044-ppt-password.ppt,7.585457137,0,10789,0
0045-ppt-password.ppt,7.545190462,0,12235.125,0
0046-ppt-password.ppt,7.557203636,0,12016.625,0
0047-ppt-password.ppt,5.967413626,0,92279,0
0048-ppt-password.ppt,7.698085302,0,4774.125,0
0049-ppt-password.ppt,7.574476445,0,10612.75,0
0050-ppt-password.ppt,7.578135211,0,10809.25,0
0051-ppt-password.ppt,7.634822686,0,7945,0
0052-ppt-password.ppt,7.572503778,0,11003.875,0
0053-ppt-password.ppt,7.591312432,0,10035.75,0
0054-ppt-password.ppt,7.686953106,0,5148.875,0
0055-ppt-password.ppt,7.616585102,0,8934.25,0
0056-ppt-password.ppt,7.568763445,0,11383.25,0
0057-ppt-password.ppt,7.548184587,0,12051.75,0
0058-ppt-password.ppt,7.554373511,0,11924.625,0
0059-ppt-password.ppt,7.595243871,0,10113.375,0
0060-ppt-password.ppt,7.568542047,0,11355.875,0
0061-ppt-password.ppt,7.553478565,0,12472.875,0
0062-ppt-password.ppt,7.650992747,0,6957.5,0
0063-ppt-password.ppt,6.088494904,0,99946.75,0
0064-ppt-password.ppt,7.675091614,0,5660.125,0
0065-ppt-password.ppt,7.633624357,0,7765.625,0
0066-ppt-password.ppt,6.031510976,0,94402.25,0
0067-ppt-password.ppt,7.559167723,0,11534.75,0
0068-ppt-password.ppt,7.592865663,0,9822.5,0
0069-ppt-password.ppt,5.954842305,0,93707.125,0
0070-ppt-password.ppt,5.954472038,0,93836.75,0
0071-ppt-password.ppt,5.939708549,0,94754,0
0072-ppt-password.ppt,5.971218378,0,93569.375,0
0073-ppt-password.ppt,5.989220836,0,93557.75,0
0074-ppt-password.ppt,5.975222242,0,92991.625,0
0075-ppt-password.ppt,7.677509121,0,5623.25,0
0076-ppt-password.ppt,5.950312952,0,93978.125,0
0077-ppt-password.ppt,7.712256413,5.15E-197,5257.375,0
0078-ppt-password.ppt,7.632503561,0,7857.375,0
0079-ppt-password.ppt,7.553695201,0,11946.875,0
0080-ppt-password.ppt,7.548542637,0,12128,0
0081-ppt-password.ppt,7.660312463,0,6511.75,0
0082-ppt-password.ppt,7.593083533,0,9798.625,0
0083-ppt-password.ppt,7.605321365,0,9420.375,0
0084-ppt-password.ppt,7.621616824,0,8163.5,0
0085-ppt-password.ppt,7.558872107,0,12033.375,0
0086-ppt-password.ppt,6.053886011,0,94032.75,0
0087-ppt-password.ppt,7.637690007,0,7382.125,0
0088-ppt-password.ppt,6.003335652,0,94936.875,0
0089-ppt-password.ppt,5.983056757,0,93572.125,0
0090-ppt-password.ppt,5.976651684,0,92982.375,0
0091-ppt-password.ppt,5.973028502,0,93991.375,0
0092-ppt-password.ppt,5.953126759,0,94723.25,0
0093-ppt-password.ppt,7.595163283,0,9766.875,0
0094-ppt-password.ppt,5.951831591,0,92767.625,0
0095-ppt-password.ppt,5.927103075,0,93899.875,0
0096-ppt-password.ppt,6.034754474,0,96412.75,0
0097-ppt-password.ppt,6.015284577,0,96499.125,0
0098-ppt-password.ppt,5.944804608,0,93604.125,0
0099-ppt-password.ppt,5.960499037,0,92213.125,0
0100-ppt-password.ppt,7.571220372,0,11274.5,0
0001-pptx.pptx,6.224563122,0,111369.25,0
0002-pptx.pptx,6.304044932,0,90836,0
0003-pptx.pptx,6.370651346,0,87740.375,0
0004-pptx.pptx,6.675020231,0,70828.25,0
0005-pptx.pptx,6.677694479,0,70197.125,0
0006-pptx.pptx,6.4215202,0,85000.375,0
0007-pptx.pptx,6.304933968,0,88456.25,0
0008-pptx.pptx,6.379297611,0,87833.5,0
0009-pptx.pptx,6.391143372,0,87996.25,0
0010-pptx.pptx,6.131339691,0,118912.5,0
0011-pptx.pptx,6.622184797,0,74005.75,0
0012-pptx.pptx,6.007860026,0,127250.75,0
0013-pptx.pptx,6.672635539,0,63456.25,0
0014-pptx.pptx,6.748402564,0,61454.625,0
